frame	ecc	ep	mass	particle	signal	size	x	y	z
112	0.0682394706099	0.0283790592441	7301.34349531	1340.0	148.724666176	355420	592.636454487	594.869564279	112
113	0.0721749281874	0.0301409794183	7348.49158927	1340.0	156.054428896	355420	592.705151625	595.732148418	113
114	0.146197559877	0.0302469417604	7661.83067808	1340.0	162.399963455	355420	593.339730693	596.023722339	114
95	0.0203267630404	0.0305643233935	8019.22451398	1341.0	178.344398556	355420	245.702492506	516.137903131	95
96	0.0425965381037	0.0272154613576	8679.47329878	1341.0	177.607181837	355420	240.644515838	518.301848537	96
97	0.0707513855158	0.0285315082354	8900.89342612	1341.0	191.378954812	355420	236.751622885	519.488387401	97
98	0.0759451030255	0.027584523102	8930.7451475	1341.0	184.239042131	355420	234.48276445	523.360970528	98
99	0.107934030264	0.0310627323778	8077.11676166	1341.0	185.485153058	355420	235.012561165	524.072422721	99
102	0.185542814785	0.0275966301434	7848.3180597	1341.0	176.835970775	355420	228.734237675	521.61357835	102
104	0.227048571071	0.0281683161131	7618.59968402	1341.0	168.352385965	355420	225.672389767	522.748598019	104
105	0.271483726682	0.0279571154388	7304.15479697	1341.0	168.252888277	355420	226.192038905	520.759452134	105
106	0.257253646231	0.0303657907655	7011.56861362	1341.0	154.517630951	355420	226.745061388	523.062108125	106
107	0.2355305772	0.0301922069168	7168.76365113	1341.0	158.270263364	355420	226.538704202	525.681263811	107
108	0.232333732684	0.0302819728021	7673.03736522	1341.0	168.891729352	355420	224.959384012	525.658745253	108
109	0.28435593565	0.0310672370554	7095.31616705	1341.0	162.41067049	355420	225.084091912	527.139955259	109
110	0.223334708893	0.030409061683	7032.72782352	1341.0	162.770052771	355420	227.912713061	528.628985053	110
111	0.186241133655	0.031165925256	7250.31620677	1341.0	160.44579365	355420	226.913881881	525.588025341	111
112	0.23848106027	0.0311768171485	7005.62351954	1341.0	151.318701051	355420	224.738661387	522.719965329	112
113	0.157596921624	0.0277459278533	8335.90741021	1341.0	163.485592177	355420	223.440591778	520.630546535	113
114	0.231255935459	0.0317371465768	6404.36503926	1341.0	157.863651626	355420	219.640355404	513.117780922	114
96	0.201373800291	0.023724532035	7079.28432068	1343.0	140.533838055	355420	568.265213918	722.64469294	96
97	0.212254947681	0.0262925523963	6363.3502475	1343.0	152.394352906	355420	566.821066605	722.629519641	97
98	0.199048223262	0.0242418586547	7616.3891101	1343.0	155.148667058	355420	567.730537418	724.584157106	98
99	0.255045865155	0.0249812848452	6691.80252674	1343.0	125.448895788	355420	567.040388929	724.290487885	99
100	0.181546588907	0.0239645810756	7717.97911428	1343.0	135.200279517	355420	567.940584859	726.022150504	100
101	0.210114838525	0.0241715314911	6928.25596888	1343.0	124.833440881	355420	567.676728386	727.282024465	101
102	0.133386253179	0.0239348426378	7852.76117454	1343.0	139.513806088	355420	567.490549627	727.562216464	102
103	0.20356933416	0.0247810096955	8207.24142261	1343.0	146.870106412	355420	567.014860295	727.256206354	103
104	0.170950123726	0.0237922607418	7600.28154876	1343.0	144.800497773	355420	566.741730774	728.374020699	104
105	0.0160419331963	0.026023918599	6317.13116895	1343.0	122.365736929	355420	570.042319285	731.27763664	105
106	0.218334957192	0.0269577736482	6565.67487859	1343.0	149.219883604	355420	569.362969348	733.221705795	106
107	0.253751972094	0.0268629118976	7442.21949505	1343.0	139.805399304	355420	565.28908664	730.897791363	107
108	0.192800042736	0.02564998215	7862.23301832	1343.0	146.741994355	355420	564.466314884	731.914314495	108
109	0.113752678784	0.0261841169016	7684.05484758	1343.0	158.719518888	355420	563.668155207	733.528449486	109
110	0.15758495494	0.0256537057734	7617.4615457	1343.0	143.308416026	355420	565.417789321	733.696488137	110
111	0.24183181448	0.0286607467411	6956.01277956	1343.0	149.443796371	355420	565.398610932	734.622696538	111
113	0.234419219055	0.0281017734799	6602.58857497	1343.0	151.409951846	355420	565.433723341	735.734006254	113
96	0.166660636666	0.0287386752285	5716.19230863	1345.0	132.774300985	355420	510.502399792	756.002099683	96
97	0.29243278468	0.0274471847798	6708.89558258	1345.0	144.420229789	355420	510.637276954	757.709796424	97
98	0.140356892732	0.0264296178255	6883.84057416	1345.0	139.281189745	355420	510.130398888	761.265019358	98
99	0.191033665421	0.0243229836972	7395.2124067	1345.0	142.474103073	355420	512.73830596	761.846569098	99
100	0.267531026211	0.0281727662561	6422.01327706	1345.0	159.216118642	355420	513.183209509	760.636889495	100
101	0.221361842924	0.0260829691178	6490.4720269	1345.0	138.703823201	355420	514.94328262	764.182893244	101
103	0.160187628935	0.0245510799893	7476.38779784	1345.0	134.630930878	355420	513.131430359	767.10588012	103
104	0.201179404769	0.0261366228322	6834.40903644	1345.0	137.822160531	355420	512.546973659	765.913857911	104
105	0.201173301839	0.0263018653507	7907.88574902	1345.0	157.455911489	355420	512.615499738	768.75463861	105
106	0.16722126882	0.0259081046131	7779.74197892	1345.0	153.63467306	355420	511.590923229	770.582587087	106
107	0.188175127205	0.0267464495087	7900.32397956	1345.0	163.545938809	355420	509.244005462	769.671803659	107
108	0.185155822247	0.0310775858531	4905.24339622	1345.0	133.821315607	355420	503.033107993	762.313334026	108
96	0.150073101853	0.0249240985144	6731.82949408	1346.0	147.43120434	355420	761.745959141	733.672142768	96
97	0.0838457696487	0.0245220012394	6716.8697057	1346.0	147.078270828	355420	764.757946914	734.090448799	97
98	0.322133813194	0.0316929190275	4600.68689417	1346.0	151.622560988	355420	770.3192502	736.581843562	98
99	0.226431022472	0.0252198265604	6177.46205401	1346.0	132.617404119	355420	767.501556791	737.695421321	99
100	0.253634435063	0.0282125439286	5463.15866312	1346.0	136.08975504	355420	775.339671012	739.759279839	100
101	0.0875374253368	0.0263096522096	6048.35359045	1346.0	139.570722096	355420	779.497451669	743.570786798	101
102	0.334736827837	0.030553886414	5066.03954465	1346.0	149.288658744	355420	779.328511177	743.452135174	102
103	0.363294685627	0.029209767995	6713.18778059	1346.0	150.367013708	355420	782.02443932	746.993283926	103
104	0.366565159207	0.0315881368093	6502.06572529	1346.0	148.289666394	355420	785.349165543	748.905548405	104
105	0.374164728539	0.0315659894817	6278.44200212	1346.0	152.057423095	355420	790.062601983	751.119167971	105
106	0.340301327576	0.0302969612676	7306.47654926	1346.0	165.996083536	355420	793.108836937	756.112375017	106
107	0.39438437902	0.0379185285041	6052.07901517	1346.0	169.700893495	355420	795.746873265	757.378847949	107
108	0.429682062984	0.0338580602864	6544.323786	1346.0	162.431389978	355420	799.051012822	759.766368957	108
96	0.206367983501	0.040570541402	3053.80892265	1349.0	121.566080772	355420	507.28372831	400.613838972	96
98	0.312069475664	0.0388898903663	3136.47134881	1349.0	123.413712432	355420	506.796565191	398.495360078	98
99	0.353649665753	0.0408284560896	3002.70892704	1349.0	128.137086412	355420	506.172828777	397.239990637	99
100	0.247667023276	0.0439877669346	2928.15342217	1349.0	128.084475332	355420	505.789912251	397.138039888	100
104	0.273509156139	0.0339074424625	4444.32853104	1349.0	130.843823289	355420	503.179852723	394.652809326	104
106	0.261522850972	0.038500091867	3962.71501548	1349.0	141.273262584	355420	503.553631339	393.724452785	106
107	0.378456310278	0.0336134270556	4711.17817279	1349.0	133.650444618	355420	502.899271236	392.799490793	107
108	0.397663495894	0.0401110287554	3675.93310388	1349.0	132.898409982	355420	501.736162005	392.604520445	108
109	0.23613461704	0.0364300761772	4482.90362069	1349.0	143.95491248	355420	501.619962236	391.780236494	109
110	0.418243814599	0.0412849004348	3690.63402261	1349.0	138.885316766	355420	503.391462676	392.275821531	110
111	0.21064201892	0.0420249633435	3925.87936234	1349.0	147.610130158	355420	502.396663992	391.355478438	111
112	0.39983691489	0.0383219673692	4445.31109775	1349.0	137.483848384	355420	502.452922387	391.379578087	112
113	0.259540325565	0.0477008979954	3373.74812947	1349.0	143.978788565	355420	502.421806908	390.779150834	113
114	0.248631752702	0.0378738891486	4456.47274017	1349.0	151.512815067	355420	501.640877687	389.813139294	114
96	0.316887792831	0.0258657365956	6168.83197107	1351.0	127.601276271	355420	729.940952789	449.974049782	96
97	0.337185525799	0.0270416039778	5534.927457	1351.0	130.244010914	355420	732.187535517	449.270940035	97
99	0.281253307043	0.0343023443023	3596.79905495	1351.0	126.344959329	355420	733.438740761	442.798319434	99
100	0.316441750764	0.0332886379362	3995.52404994	1351.0	122.747622193	355420	735.745230436	440.335534073	100
101	0.261717999098	0.0368617896145	3630.57257228	1351.0	127.434137566	355420	730.5677509	445.979259159	101
104	0.0702120461352	0.039185649284	3621.75702863	1351.0	130.843823289	355420	736.268577217	445.55348287	104
105	0.167245584202	0.0367294316276	3728.55598406	1351.0	128.663973388	355420	736.545026839	443.944460553	105
108	0.130678218484	0.0299691762575	6117.94138731	1351.0	146.741994355	355420	741.861068566	442.410316569	108
110	0.251125566259	0.0351747420395	5108.67964539	1351.0	139.769936618	355420	743.927363737	440.621324175	110
112	0.28544985269	0.0414771543485	4454.82255896	1351.0	153.048057635	355420	746.366965157	436.493660057	112
114	0.186514208068	0.0346069485666	5821.9026005	1351.0	142.44019141	355420	747.862852611	437.843952486	114
96	0.307937033982	0.0253057601512	6001.57083866	1352.0	129.325617842	355420	616.870002312	386.958533544	96
97	0.455148003026	0.0312143256434	4763.20954199	1352.0	141.76218875	355420	620.300997951	383.738336159	97
98	0.504718292205	0.0320318520284	4288.62650702	1352.0	123.413712432	355420	617.878995262	385.889295544	98
100	0.287942206668	0.0285719481043	5680.19069076	1352.0	134.310803994	355420	624.481665583	380.455475943	100
104	0.361530871983	0.0363251104775	4981.66049867	1352.0	163.118633033	355420	622.574656049	373.269420474	104
105	0.188456359474	0.026512701775	6886.67169451	1352.0	140.360698242	355420	626.852769079	369.314256623	105
106	0.294813598411	0.0358205144674	5113.20914765	1352.0	162.464251972	355420	624.660120965	371.319179541	106
107	0.324955068083	0.0357928917454	5025.08086179	1352.0	160.908101086	355420	627.56433696	369.318350792	107
108	0.292850517044	0.0295942698197	5372.23364241	1352.0	126.438070608	355420	630.745867992	365.367814258	108
109	0.195004254182	0.0288868157564	6921.83204175	1352.0	147.646064082	355420	629.678236082	364.238489153	109
110	0.0894666737392	0.0272398151379	6852.26537371	1352.0	153.923854251	355420	632.400972006	363.264276007	110
111	0.226145932264	0.0294694345693	6581.94487207	1352.0	153.111128797	355420	629.610004996	364.783928938	111
112	0.111733135101	0.0286154642153	5869.43624421	1352.0	121.919639133	355420	632.947454661	362.852399545	112
114	0.239897521159	0.0333356099137	5476.23563918	1352.0	151.512815067	355420	632.0601541	359.579181911	114
96	0.223040133713	0.0253891772722	7433.63651357	1354.0	174.158498694	355420	611.351171087	477.652379878	96
97	0.236035626399	0.0258844153617	7591.36520755	1354.0	158.596448664	355420	610.189462152	477.527649178	97
98	0.209076505502	0.025426939687	7764.48556502	1354.0	158.674773127	355420	610.26419454	477.62952601	98
99	0.151115080075	0.0259252094031	7375.49900879	1354.0	148.746547863	355420	611.78266679	477.715683107	99
100	0.173159243329	0.0248547864107	7703.74750591	1354.0	151.210838934	355420	611.047226839	478.247493418	100
101	0.144004299374	0.0249084898836	8216.46772686	1354.0	156.908699996	355420	612.328004785	478.487620635	101
102	0.141104029447	0.0250523288992	7907.85579861	1354.0	149.288658744	355420	612.934565635	479.28633233	102
103	0.178897529966	0.026614266967	8014.03729453	1354.0	159.98350877	355420	612.879393037	478.418912014	103
104	0.15290233785	0.0263311359475	8433.32055703	1354.0	163.990925188	355420	613.061414147	478.460696099	104
105	0.17650415803	0.0268711777658	8093.23385055	1354.0	160.155155686	355420	613.80594502	478.408884425	105
106	0.142254256537	0.0269146665481	8122.32964069	1354.0	158.049462516	355420	614.023370302	477.7917561	106
107	0.105820351436	0.0282404845412	7389.4627406	1354.0	159.149542604	355420	614.349048399	477.467120525	107
108	0.155118815643	0.026154609321	8518.41891761	1354.0	159.662673104	355420	613.08650293	477.397462332	108
109	0.0745333797864	0.0286546289515	7770.79691022	1354.0	165.179034192	355420	613.456558526	476.656358908	109
110	0.0445485024657	0.028692002928	7154.8053631	1354.0	152.154614547	355420	614.296333233	476.792965377	110
111	0.0391810527318	0.0289294683255	8073.63233647	1354.0	160.44579365	355420	612.525197712	476.771999491	111
112	0.0752811197055	0.028099812427	8067.44846177	1354.0	171.206301761	355420	613.315731941	476.501521382	112
113	0.0380938530893	0.0310319217331	7386.57630109	1354.0	160.698905947	355420	612.325138159	475.835338646	113
114	0.076400018915	0.0284738379294	8456.59251041	1354.0	164.214488186	355420	612.551367137	476.378988544	114
96	0.0639762081442	0.0267861631437	5715.33013784	1357.0	134.498642556	355420	767.690985732	549.249226289	96
97	0.0883684778704	0.024256191455	6514.85858673	1357.0	132.902051953	355420	773.012187282	550.420383802	97
98	0.307681112605	0.0297846036652	5475.1611994	1357.0	135.755083675	355420	776.675176919	544.430747513	98
99	0.251448339755	0.0291968608595	6169.39748214	1357.0	139.785912449	355420	782.328887695	546.376547653	99
100	0.117646435064	0.0266865349592	6536.75561955	1357.0	135.200279517	355420	786.882450581	547.486029748	100
101	0.303387482581	0.033766806819	5239.53692141	1357.0	145.639014361	355420	791.742483725	552.493233945	101
102	0.105043708948	0.0256777586446	7176.51909535	1357.0	138.62518312	355420	794.516102648	547.212186379	102
103	0.137975993388	0.0329748177597	5455.17538103	1357.0	147.744333236	355420	797.678881541	545.008750832	103
104	0.0778589924757	0.0296340495467	5945.54333023	1357.0	138.694452686	355420	802.570659298	546.815243391	104
106	0.196868737992	0.0274827159374	9564.19987693	1357.0	189.835946597	355420	797.151617835	546.503043489	106
107	0.275047761671	0.0318343866828	7585.54201132	1357.0	179.372965145	355420	799.64732334	545.348904796	107
108	0.162684636997	0.028244369685	8404.90152575	1357.0	174.429163102	355420	801.361659461	546.249780803	108
109	0.208852716808	0.028786337098	8522.86904914	1357.0	176.252488998	355420	803.812023024	545.602179998	109
110	0.238873791528	0.0285982625119	7726.2697875	1357.0	167.193152031	355420	807.226009789	545.488817872	110
96	0.18153523165	0.0269805281605	8344.08886318	1358.0	195.712768335	355420	791.151211452	630.553334214	96
97	0.140169843526	0.025121072534	8483.58098299	1358.0	175.430708578	355420	796.48133266	631.591146814	97
98	0.119681466385	0.0260132824138	7841.17837203	1358.0	157.79324661	355420	798.602092225	635.540939392	98
99	0.135941203732	0.0306479937792	5716.88539376	1358.0	151.434738487	355420	798.855648059	640.315056186	99
101	0.149082260833	0.0287370064804	5438.05676837	1358.0	136.970025411	355420	806.491142102	642.233314713	101
102	0.227209308386	0.0259924677731	7111.64961864	1358.0	138.62518312	355420	808.36814586	642.892634325	102
103	0.191051795036	0.0265132773607	6625.7650982	1358.0	139.876291821	355420	812.61942445	642.707207336	103
107	0.155759053817	0.0322208395502	8300.39603418	1358.0	189.924316036	355420	812.062803499	638.029796885	107
108	0.279242946666	0.0322869437799	7883.4598477	1358.0	187.34984185	355420	816.501307359	639.090232914	108
109	0.275647147102	0.0341534573262	7852.00224547	1358.0	195.631034909	355420	819.519834485	639.418960378	109
114	0.283719258305	0.031697478494	7801.54908239	1358.0	179.637948403	355420	817.438259127	638.67063667	114
96	0.205777752876	0.0259779024278	9611.47991803	1359.0	204.334476191	355420	305.541158924	895.310759362	96
97	0.311088061164	0.0311895291316	7546.17850988	1359.0	177.202735937	355420	309.652352652	896.044781831	97
98	0.243030464953	0.0306896134256	8313.67658534	1359.0	195.698886857	355420	309.575799612	893.630109196	98
99	0.203284394111	0.0325067765719	7687.32912117	1359.0	203.406423885	355420	314.716523313	891.290648496	99
100	0.284507086716	0.0400776993814	7106.01995436	1359.0	224.147831831	355420	315.361743475	891.213385156	100
101	0.146961396821	0.0323056902614	8571.02937491	1359.0	197.652948061	355420	318.309122354	889.825490151	101
102	0.207144950673	0.04216926833	6217.69491211	1359.0	193.71980718	355420	317.546479385	887.407676201	102
103	0.187840886436	0.0389928644596	6561.07231324	1359.0	189.707220782	355420	322.263853884	884.952280516	103
104	0.158054640272	0.0300482229283	6191.52971802	1359.0	149.161958549	355420	317.2135824	884.593988952	104
106	0.347598867895	0.0328576839507	5308.34284159	1359.0	146.571009931	355420	311.128327859	881.573542916	106
111	0.180997414405	0.0414748382197	5644.94143716	1359.0	180.616121995	355420	316.047411045	883.796867115	111
96	0.00857120837514	0.0265831049673	9437.32141934	1360.0	191.401914406	355420	81.3238264912	640.67442815	96
97	0.145574551042	0.0254497039046	8452.5705042	1360.0	175.430708578	355420	76.5618244727	638.554881419	97
98	0.100325104103	0.024852217584	8184.09218729	1360.0	156.030193575	355420	72.5234587464	640.7227526	98
100	0.216699548027	0.0268413327703	7982.15334465	1360.0	167.22139835	355420	68.6518375376	640.614314017	100
101	0.202687145423	0.0270321494034	7361.70541638	1360.0	149.973508836	355420	69.7284623605	637.944669779	101
103	0.156530222406	0.0298035328323	7215.86820433	1360.0	166.977323362	355420	74.5155848929	633.910999617	103
107	0.0477555325383	0.0297922356994	9080.31672086	1360.0	182.010802868	355420	73.3201770476	632.980282376	107
108	0.126823713145	0.0255930608069	10690.0158529	1360.0	185.5040306	355420	73.4708305145	630.963863964	108
109	0.0796279357667	0.0295348177663	8216.50346617	1360.0	173.484125297	355420	73.6555155564	630.831381103	109
110	0.0802906453324	0.0298898750698	8272.0802362	1360.0	187.539408627	355420	78.2951904763	631.666865575	110
111	0.141265505362	0.02933028405	8068.13133783	1360.0	182.449788208	355420	79.2700969636	637.292632742	111
96	0.117395641891	0.0281975842543	5342.87235845	1361.0	137.085154913	355420	577.468224837	766.434730602	96
97	0.341463966669	0.0353132757903	5126.47515066	1361.0	149.736311867	355420	583.481214779	766.229685995	97
98	0.235019513904	0.0408928538398	3954.52795693	1361.0	146.333401884	355420	581.571759669	770.477037476	98
99	0.161486803814	0.0312866142754	4870.10534719	1361.0	130.825277036	355420	583.87347846	773.2640487	99
102	0.271413257843	0.0279429228133	5625.87201494	1361.0	121.741346714	355420	576.521767609	775.026739935	102
105	0.134063688607	0.0331138661525	5776.38258149	1361.0	165.55364408	355420	585.528505455	779.305269632	105
106	0.160777288339	0.0283307935622	6407.62541607	1361.0	154.517630951	355420	585.167802543	779.753183177	106
107	0.198157073757	0.0279877135868	7125.67896832	1361.0	165.304497291	355420	584.60137902	780.753027596	107
109	0.261409359615	0.0294972214649	6482.58500111	1361.0	143.95491248	355420	589.469720287	787.939079202	109
110	0.161489397068	0.0283813201228	7262.72898505	1361.0	155.693093955	355420	592.08183542	790.587495522	110
111	0.146267047091	0.0295099617411	7386.00750654	1361.0	160.44579365	355420	593.51073907	793.980819646	111
112	0.170669933328	0.0296369909557	7629.92124616	1361.0	172.070980053	355420	593.2788997	795.360197245	112
113	0.307670873507	0.0329158382642	6907.26626948	1361.0	165.343382997	355420	593.594480466	799.751262235	113
114	0.210332028798	0.0294627616968	7495.80166516	1361.0	161.492701089	355420	595.350544893	803.286955362	114
96	0.283295162192	0.033146965834	6483.52430782	1362.0	173.296327909	355420	120.550301494	870.528700861	96
97	0.292063909065	0.0335546098164	5801.61757458	1362.0	175.430708578	355420	122.540298513	866.198796314	97
98	0.238977721885	0.0357524852879	6219.16958006	1362.0	181.594462579	355420	116.721992745	865.593552841	98
103	0.224456755153	0.0282519933374	8175.76925695	1362.0	170.474230657	355420	116.685457711	862.265754063	103
104	0.191150989999	0.0283460126504	8216.11981037	1362.0	177.947599672	355420	114.559565418	860.661172964	104
105	0.148873657541	0.0283187933514	7685.64797681	1362.0	170.052384408	355420	118.669404519	858.686195762	105
106	0.146735674588	0.0264355829099	8943.48047946	1362.0	173.942704557	355420	119.659705266	855.379242324	106
107	0.153996046514	0.0299093462475	8331.17080761	1362.0	178.493685904	355420	116.054329993	851.752282509	107
108	0.192267106745	0.0293308393492	8437.20322262	1362.0	178.120785601	355420	115.452295751	850.15603055	108
109	0.181613427336	0.0306481190229	8258.9517096	1362.0	197.47661071	355420	118.296194268	851.436067643	109
110	0.16697121772	0.0274152733611	8962.08372077	1362.0	168.962391735	355420	123.469997219	849.994461749	110
111	0.226170364358	0.0300280309127	8628.31636594	1362.0	191.618119273	355420	124.348338731	846.712847832	111
112	0.141732680731	0.027827641028	9116.30322963	1362.0	173.800336636	355420	122.399648996	846.07562945	112
113	0.0981607025565	0.0294769605287	8807.78627854	1362.0	177.419023328	355420	123.110502646	845.615525661	113
114	0.114564773494	0.036568912272	7004.06546297	1362.0	175.101636574	355420	126.280402419	844.029834336	114
96	0.115982441795	0.0285768303796	4990.24450714	1365.0	133.63647177	355420	734.269579428	609.360512115	96
97	0.27562485749	0.0256553090721	6218.93001771	1365.0	137.332120351	355420	732.931568663	610.603683368	97
98	0.178078494192	0.0259495573131	5969.69757565	1365.0	124.29523895	355420	732.312159264	616.686804027	98
100	0.221040731109	0.0320952987909	5369.76373319	1365.0	144.095034748	355420	738.070098953	616.634646463	100
101	0.238232017381	0.0322420605848	5925.25394736	1365.0	151.707306626	355420	741.948244113	618.670379169	101
102	0.374655494197	0.0313717371385	6634.45908444	1365.0	165.283872181	355420	741.691068652	617.928757051	102
103	0.1672646524	0.0291298518631	5471.78569068	1365.0	135.505157702	355420	747.260063259	622.046307011	103
104	0.229075553621	0.0270932104039	6167.97782982	1365.0	136.07757622	355420	752.706493881	625.700460547	104
105	0.228357063834	0.0277193901578	6709.42132557	1365.0	148.458430833	355420	753.656749259	625.718574533	105
106	0.191821695964	0.0284674436617	6991.26058212	1365.0	158.049462516	355420	756.391331053	627.622825363	106
107	0.222528459671	0.0283193164735	6766.05375879	1365.0	145.960353991	355420	759.280010153	627.419509915	107
111	0.319233230116	0.0293430455776	6370.15642446	1365.0	135.691299773	355420	760.116971261	626.918368148	111
112	0.277236053871	0.0313065308938	6329.44509541	1365.0	153.048057635	355420	762.45114648	627.844894302	112
113	0.27865282444	0.0301390776418	7526.83950801	1365.0	170.916755458	355420	763.290871838	627.864307939	113
114	0.215775236987	0.0288575298887	7166.46542642	1365.0	155.141864529	355420	765.260208793	627.913152905	114
96	0.233017788185	0.0296208841382	6391.27203376	1366.0	158.639424553	355420	590.63154099	632.510228937	96
97	0.267493171655	0.0326539689403	5853.006368	1366.0	161.254489703	355420	591.57881474	633.358039361	97
99	0.197177887818	0.0361850114492	5411.32772617	1366.0	159.499310359	355420	592.161853819	635.08505684	99
101	0.234387408103	0.0350967487977	5498.73969102	1366.0	161.243194471	355420	592.24366984	636.274839125	101
102	0.256287059705	0.0277082299938	5880.90680696	1366.0	125.295838589	355420	590.590966339	629.059468926	102
103	0.216530950782	0.0329020322106	5909.77332945	1366.0	157.360828299	355420	594.141579865	637.725846553	103
104	0.174371048156	0.0329404993685	6239.50578656	1366.0	162.246340878	355420	594.188842647	638.525952997	104
105	0.173997405329	0.033535394016	6614.04803061	1366.0	173.651376671	355420	594.334367349	638.500948479	105
106	0.0669215503038	0.0306773626211	6914.44324559	1366.0	160.698336189	355420	594.083815372	638.630637842	106
107	0.0586381031516	0.0333750626713	6125.05919217	1366.0	157.390984123	355420	593.240483184	639.154328015	107
108	0.0941337175622	0.0307728398365	6293.29345603	1366.0	152.279428105	355420	591.399054887	639.619881463	108
109	0.0369216289505	0.0307947455894	6903.37628374	1366.0	163.333458391	355420	592.183022584	639.691051227	109
110	0.0696856269556	0.0346752204701	6058.76136645	1366.0	160.116193215	355420	592.481296617	641.032448305	110
111	0.0191906715218	0.0305982934566	6891.8344621	1366.0	155.861628117	355420	591.620186238	640.392640707	111
112	0.0641070734525	0.0320559514608	7039.34597291	1366.0	162.559518844	355420	592.197467196	640.530279834	112
113	0.0594007252131	0.032895437086	6769.78974878	1366.0	165.343382997	355420	592.116065835	640.64679563	113
114	0.0514278231732	0.0320474407229	7153.7637533	1366.0	165.121750552	355420	592.092824359	640.698760057	114
96	0.200287126985	0.0268244781395	8837.25055255	1367.0	186.228889693	355420	551.665658324	279.422012485	96
99	0.231774179491	0.0260763196892	8493.78630838	1367.0	192.653661389	355420	554.456760364	274.718339722	99
100	0.267909074743	0.0285923903191	7365.74680711	1367.0	161.884545211	355420	555.368425637	272.092193953	100
101	0.273615824822	0.0293554054491	7874.04266333	1367.0	177.714273476	355420	554.575431424	272.84066108	101
102	0.260514731513	0.0283322206408	7788.7803208	1367.0	174.170101868	355420	554.835825516	271.77745449	102
103	0.253884893918	0.0280499683432	7513.10532445	1367.0	166.977323362	355420	554.611657246	270.882445075	103
104	0.309779931864	0.0294881927988	7718.91328187	1367.0	176.203015362	355420	555.616770868	269.750169149	104
105	0.17604987388	0.0289743057209	8056.34417985	1367.0	174.551124737	355420	556.165013693	268.320933008	105
106	0.195425859121	0.0281954490975	8223.86979817	1367.0	185.421157141	355420	556.433399456	266.469247876	106
107	0.18822200141	0.0284144976914	8119.26451055	1367.0	178.493685904	355420	556.368729647	266.20168648	107
108	0.270480759972	0.0296399051852	7714.56811834	1367.0	165.200106853	355420	558.476247596	264.984280544	108
109	0.202915000708	0.030301451558	7409.06405322	1367.0	172.561337396	355420	559.343697832	264.007530401	109
110	0.229559838819	0.0316798952311	6930.11192069	1367.0	166.308532179	355420	560.387448347	263.859053305	110
111	0.277661935813	0.0340819604516	6537.93688296	1367.0	171.447790929	355420	561.237318658	262.790945808	111
112	0.205558039022	0.0338312317506	6653.69945481	1367.0	178.988406387	355420	562.298789561	261.528250954	112
113	0.201073787971	0.0328727987501	7034.52494066	1367.0	165.343382997	355420	563.15106842	260.234018839	113
114	0.221043069965	0.031402076018	7466.76926946	1367.0	173.287111843	355420	562.328493267	260.368309711	114
96	0.12900524513	0.0245063458884	9800.29532008	1369.0	180.193694193	355420	271.690023463	877.504117185	96
97	0.221953530186	0.0270280654161	8996.58290353	1369.0	194.923009531	355420	270.691889393	873.936890856	97
98	0.168532343772	0.0261259506039	9081.48618197	1369.0	170.134617853	355420	268.924590958	871.904136164	98
99	0.192936041912	0.025019776035	9836.98555685	1369.0	191.757597847	355420	265.75908296	863.414398074	99
100	0.174352530385	0.0253258890967	9587.65666391	1369.0	204.579370322	355420	271.624768217	862.607299461	100
101	0.240143243513	0.0274348559055	9322.63071688	1369.0	193.318453586	355420	267.88625077	858.631709825	101
102	0.185269715911	0.0272989159491	9386.52441855	1369.0	185.722200462	355420	267.160820046	854.885813247	102
103	0.240657029262	0.0284841390589	8822.69710662	1369.0	183.587633015	355420	269.856899261	852.708025215	103
104	0.220826578918	0.0296164705972	7503.45711952	1369.0	165.735509499	355420	268.530511555	852.79625209	104
105	0.319770051004	0.0297524196234	7211.48074621	1369.0	160.155155686	355420	272.395437015	854.821492594	105
106	0.342847952594	0.033116275428	5846.94715519	1369.0	154.517630951	355420	273.189633715	852.325144936	106
107	0.278343236376	0.0281360554848	6912.01411278	1369.0	146.839633232	355420	271.887667324	848.777288435	107
108	0.173575875039	0.0261323852099	7361.09526402	1369.0	158.739767479	355420	272.525411389	848.358466145	108
109	0.202014646681	0.0272238799287	7663.75351377	1369.0	155.028367286	355420	274.348247259	848.195347826	109
110	0.0446309780858	0.0293453641626	6644.37970849	1369.0	150.385374843	355420	277.950762902	845.670715916	110
111	0.302776613665	0.029729251218	7855.4260571	1369.0	176.948789568	355420	280.741871361	841.776195992	111
112	0.175705111591	0.0270542145923	8466.92983255	1369.0	169.476945178	355420	280.750384229	839.294445452	112
113	0.221161408088	0.029011483617	7242.59751252	1369.0	150.481056436	355420	283.41975958	837.715796859	113
96	0.0934530188482	0.0224618521301	6927.54226241	1370.0	120.703909986	355420	750.130852899	601.709244776	96
97	0.327892177483	0.0260028580265	6050.58741857	1370.0	128.471983554	355420	749.993775728	601.952655137	97
99	0.168401737452	0.0257244198211	8198.08533974	1370.0	157.707183276	355420	751.337546568	598.42289334	99
100	0.219481421837	0.0264871492452	8596.78093114	1370.0	185.900384336	355420	752.57653727	598.693074003	100
101	0.215149307021	0.0295813479968	7754.41061582	1370.0	171.645981211	355420	753.510018111	597.826472261	101
